NAME,DEC,xs,ys,xe,ye,路段ID,sordernum,eordernum,路段长度,linktype,ramp,mylinktype,限速,speedadj,车道数,tflowmodel,上游路口ID,下游路口ID
中环高架上匝道,,121.3965769,31.16675978,121.3965463,31.1672017,862,88141,773,49.312,7,0,0,80,15,2,2,293,117
沪闵高架,,121.3989779,31.13479345,121.4034399,31.13904513,863,7718,779,713.222,7,0,0,80,15,2,2,132,123
沪闵高架,,121.4034399,31.13904513,121.4072499,31.14268558,864,779,7717,601.343,7,0,0,80,15,2,2,123,131
沪闵高架,,121.4072499,31.14268558,121.4128229,31.14783491,865,7717,7711,910.409,7,0,0,80,15,2,2,131,125
沪闵高架,,121.4128229,31.14783491,121.4168025,31.1511423,866,7711,7720,633.01,7,0,0,80,15,2,2,125,134
沪闵高架,,121.4168025,31.1511423,121.4266137,31.1607376,867,7720,7721,1566.022,7,0,0,80,15,2,2,134,135
沪闵高架,,121.4266137,31.1607376,121.4309573,31.17377574,868,7721,7723,1620.632,7,0,0,80,15,2,2,135,137
沪闵高架,,121.4309573,31.17377574,121.431389,31.18216139,869,7723,7725,970.277,7,0,0,80,15,2,2,137,139
沪闵高架,,121.431389,31.18216139,121.4321943,31.18773455,870,7725,2,659.7,7,0,0,80,15,2,2,139,2
沪闵高架,,121.4321943,31.18773455,121.431389,31.18216139,871,2,7725,656.948,7,0,0,80,15,2,2,2,139
沪闵高架,,121.431389,31.18216139,121.4308456,31.18017012,872,7725,7724,254.18,7,0,0,80,15,2,2,139,138
沪闵高架,,121.4308456,31.18017012,121.4268668,31.16176487,873,7724,7722,2137.052,7,0,0,80,15,2,2,138,136
沪闵高架,,121.4268668,31.16176487,121.4165755,31.15215469,874,7722,7719,1584.351,7,0,0,80,15,2,2,136,133
沪闵高架,,121.4165755,31.15215469,121.4126202,31.14812027,876,7719,7710,646.468,7,0,0,80,15,2,2,133,124
沪闵高架,,121.4126202,31.14812027,121.4072499,31.14268558,875,7710,7717,873.677,7,0,0,80,15,2,2,124,131
沪闵高架,,121.4072499,31.14268558,121.4033798,31.13938681,877,7717,778,609.286,7,0,0,80,15,2,2,131,122
沪闵高架,,121.4033798,31.13938681,121.3989779,31.13479345,878,778,7718,748.013,7,0,0,80,15,2,2,122,132
沪闵路,,121.4005579,31.13630644,121.4068226,31.142556,880,88149,12,986.247,5,1,1,50,15,2,2,301,12
沪闵路,,121.4005467,31.13646277,121.3997197,31.13554012,879,88150,9924,140.543,5,2,1,50,15,2,2,302,345
沪闵路,,121.4111786,31.14668336,121.4083396,31.1439936,881,88152,8855,439.027,5,2,1,50,15,2,2,304,207
沪闵路,,121.4112903,31.14654192,121.4141457,31.14927833,882,88151,11,444.651,5,1,1,50,15,2,2,303,11
沪闵路,沪闵路（桂林路至虹漕南路）,121.4185854,31.15359882,121.4141457,31.14927833,883,88153,11,694.092,5,1,1,50,15,2,2,305,11
沪闵路,沪闵路（虹漕南路至桂林路）,121.4186087,31.15333401,121.4194376,31.15426093,884,88154,10,143.103,5,2,1,50,15,2,2,306,10
沪闵路,,121.4258842,31.16055894,121.4246286,31.15923114,885,88156,9,209.399,5,2,1,50,15,2,2,308,9
沪闵路,,121.4256237,31.16003042,121.4273753,31.16192284,886,88155,8896,291.012,5,1,1,50,15,2,2,307,248
漕溪路,漕溪路（龙漕路至漕溪人行道）,121.4303543,31.17179936,121.4304986,31.17399526,887,88157,8836,252.333,5,1,1,50,15,2,2,309,188
漕溪路,漕溪路（三汇路至田林东路）,121.4307861,31.17807092,121.430746,31.1763909,888,88158,6,194.461,5,2,1,50,15,2,2,310,6
沪闵高架上匝道,,121.4005579,31.13630644,121.4034399,31.13904513,889,88149,779,442.577,7,0,0,80,15,2,2,301,123
沪闵高架上匝道,,121.4112903,31.14654192,121.4128229,31.14783491,890,88151,7711,223.221,7,0,0,80,15,2,2,303,125
沪闵高架上匝道,,121.4185854,31.15359882,121.4165755,31.15215469,891,88153,7719,275.504,7,0,0,80,15,2,2,305,133
沪闵高架上匝道,,121.4256237,31.16003042,121.4266137,31.1607376,892,88155,7721,135.44,7,0,0,80,15,2,2,307,135
沪闵高架上匝道,,121.4303543,31.17179936,121.4309573,31.17377574,893,88157,7723,230.02,7,0,0,80,15,2,2,309,137
沪闵高架下匝道,,121.4308456,31.18017012,121.4307861,31.17807092,894,7724,88158,233.776,7,0,0,80,15,2,2,138,310
沪闵高架下匝道,,121.4268668,31.16176487,121.4258842,31.16055894,895,7722,88156,173.164,7,0,0,80,15,2,2,136,308
沪闵高架下匝道,,121.4168025,31.1511423,121.4186087,31.15333401,896,7720,88154,316.153,7,0,0,80,15,2,2,134,306
沪闵高架下匝道,,121.4126202,31.14812027,121.4111786,31.14668336,897,7710,88152,226.581,7,0,0,80,15,2,2,124,304
沪闵高架下匝道,,121.4033798,31.13938681,121.4005467,31.13646277,898,778,88150,453.23,7,0,0,80,15,2,2,122,302
内环高架,,121.4122279,31.19704177,121.4130583,31.19535878,899,7726,7727,252.801,7,0,0,80,15,2,2,140,141
内环高架,,121.4130583,31.19535878,121.418539,31.18789192,900,7727,7729,1045.754,7,0,0,80,15,2,2,141,143
内环高架,,121.418539,31.18789192,121.4278102,31.1825196,901,7729,7731,1272.369,7,0,0,80,15,2,2,143,145
内环高架,,121.4278102,31.1825196,121.431389,31.18216139,902,7731,7725,419.46,7,0,0,80,15,2,2,145,139
内环高架,,121.431389,31.18216139,121.4353468,31.17969931,903,7725,7732,534.375,7,0,0,80,15,2,2,139,146
内环高架,,121.4353468,31.17969931,121.4500491,31.18809219,904,7732,7734,1969.391,7,0,0,80,15,2,2,146,148
内环高架,,121.4500491,31.18809219,121.4616848,31.19435745,905,7734,7737,1520.484,7,0,0,80,15,2,2,148,151
内环高架,,121.4616848,31.19435745,121.4637867,31.19561417,906,7737,7738,318.305,7,0,0,80,15,2,2,151,152
内环高架,,121.4637867,31.19561417,121.4614901,31.19466611,907,7738,7736,306.498,7,0,0,80,15,2,2,152,150
内环高架,,121.4614901,31.19466611,121.4503724,31.18877567,908,7736,7735,1428.574,7,0,0,80,15,2,2,150,149
内环高架,,121.4503724,31.18877567,121.4370702,31.18060695,909,7735,7733,1784.648,7,0,0,80,15,2,2,149,147
内环高架,,121.4370702,31.18060695,121.431389,31.18216139,910,7733,7725,686.898,7,0,0,80,15,2,2,147,139
内环高架,,121.431389,31.18216139,121.4191049,31.18823733,911,7725,7730,1600.816,7,0,0,80,15,2,2,139,144
内环高架,,121.4191049,31.18823733,121.4136389,31.19561601,912,7730,7728,1037.123,7,0,0,80,15,2,2,144,142
内环高架,,121.4136389,31.19561601,121.4122279,31.19704177,913,7728,7726,264.628,7,0,0,80,15,2,2,142,140
中山西路,,121.4146164,31.19370887,121.4167424,31.1910874,914,88159,13,379.677,5,2,1,50,15,2,2,311,13
中山西路,,121.4150867,31.19345532,121.4128765,31.19619869,915,88160,9932,398.698,5,1,1,50,15,2,2,312,351
中山西路,中山西路（吴中路至柳州路）,121.4174036,31.18992216,121.4184043,31.18870604,916,88161,8837,181.79,5,1,1,50,15,2,2,313,189
中山西路,中山西路（柳州路至吴中路）,121.4176185,31.19003791,121.4167424,31.1910874,917,88162,13,156.532,5,2,1,50,15,2,2,314,13
三汇路,三汇路（漕溪路至中山西路）,121.4301785,31.1808605,121.4312338,31.18008334,918,88163,5,157.496,5,2,2,40,15,2,2,315,5
龙华西路,龙华西路（中山南二路至龙吴路）,121.4381065,31.17887252,121.4403058,31.17627192,919,88164,31,387.571,5,2,1,50,15,2,2,316,31
中山南二路,,121.4395378,31.18208415,121.4362897,31.17965694,920,88165,16,467.696,5,1,1,50,15,2,2,317,16
中山南二路,中山南二路（宛平南路至人行道）,121.4472343,31.18750424,121.4505817,31.18849342,921,88166,8824,391.617,5,1,1,50,15,2,2,318,176
中山南二路,中山南二路（人行道至宛平南路）,121.4474474,31.18778352,121.4461072,31.18710622,922,88167,18,174.863,5,2,1,50,15,2,2,319,18
中山南二路,,121.462936,31.19530366,121.4604235,31.19392386,924,88168,22,324.871,5,1,1,50,15,2,2,320,22
中山南二路,,121.4629452,31.19511075,121.4632642,31.19538346,923,88169,996,50.285,5,2,1,50,15,2,2,321,328
内环高架下匝道,,121.4130583,31.19535878,121.4146164,31.19370887,925,7727,88159,252.617,7,0,0,80,15,2,2,141,311
内环高架下匝道,,121.4191049,31.18823733,121.4176185,31.19003791,926,7730,88162,259.912,7,0,0,80,15,2,2,144,314
内环高架下匝道,,121.4278102,31.1825196,121.4301785,31.1808605,927,7731,88163,321.894,7,0,0,80,15,2,2,145,315
内环高架下匝道,,121.4353468,31.17969931,121.4381065,31.17887252,928,7732,88164,320.694,7,0,0,80,15,2,2,146,316
内环高架下匝道,,121.4503724,31.18877567,121.4474474,31.18778352,929,7735,88167,343.832,7,0,0,80,15,2,2,149,319
内环高架下匝道,,121.4616848,31.19435745,121.4629452,31.19511075,930,7737,88169,163.457,7,0,0,80,15,2,2,151,321
内环高架上匝道,,121.462936,31.19530366,121.4614901,31.19466611,931,88168,7736,175.916,7,0,0,80,15,2,2,320,150
内环高架上匝道,,121.4472343,31.18750424,121.4500491,31.18809219,932,88166,7734,320.102,7,0,0,80,15,2,2,318,148
内环高架上匝道,,121.4395378,31.18208415,121.4370702,31.18060695,933,88165,7733,320.143,7,0,0,80,15,2,2,317,147
内环高架上匝道,,121.4174036,31.18992216,121.418539,31.18789192,934,88161,7729,258.95,7,0,0,80,15,2,2,313,143
内环高架上匝道,,121.4150867,31.19345532,121.4136389,31.19561601,935,88160,7728,289.532,7,0,0,80,15,2,2,312,142
徐梅路,,121.452072,31.1265042,121.4433421,31.12540691,936,38,9939,994.71,5,0,3,30,15,2,2,38,357
徐梅路,,121.4433421,31.12540691,121.452072,31.1265042,937,9939,38,991.806,5,0,3,30,15,2,2,357,38
华泾路,,121.4523179,31.12193235,121.4567615,31.12243773,938,39,9940,499.914,5,0,2,40,15,2,2,39,358
华泾路,,121.4567615,31.12243773,121.4523179,31.12193235,939,9940,39,499.974,5,0,2,40,15,2,2,358,39
华泾路,,121.4523179,31.12193235,121.4486289,31.12159589,940,39,9941,416.841,5,0,2,40,15,2,2,39,359
华泾路,,121.4486289,31.12159589,121.4523179,31.12193235,941,9941,39,415.683,5,0,2,40,15,2,2,359,39
华济路,,121.4519652,31.11764195,121.4557668,31.11811013,942,40,9942,431.497,5,0,2,40,15,2,2,40,360
华济路,,121.4557668,31.11811013,121.4519652,31.11764195,943,9942,40,429.448,5,0,2,40,15,2,2,360,40
华济路,,121.4519652,31.11764195,121.4485147,31.11747901,944,40,9943,386.837,5,0,2,40,15,2,2,40,361
华济路,,121.4485147,31.11747901,121.4519652,31.11764195,945,9943,40,385.623,5,0,2,40,15,2,2,361,40
百色路,,121.4339118,31.14427775,121.4288502,31.14509785,946,98,9944,583.694,5,0,2,40,15,2,2,98,362
百色路,,121.4288502,31.14509785,121.4339118,31.14427775,947,9944,98,585.1,5,0,2,40,15,2,2,362,98
天等路,,121.4236214,31.1369265,121.4228527,31.13882192,948,101,9945,228.577,5,0,2,40,15,2,2,101,363
天等路,,121.4228527,31.13882192,121.4236214,31.1369265,949,9945,101,228.417,5,0,2,40,15,2,2,363,101
天等路,,121.4236214,31.1369265,121.4253673,31.1327102,950,101,9946,508.902,5,0,2,40,15,2,2,101,364
天等路,,121.4253673,31.1327102,121.4236214,31.1369265,951,9946,101,508.975,5,0,2,40,15,2,2,364,101
凌云路,,121.41701,31.1346556,121.4154329,31.13749132,952,102,9947,363.494,5,0,2,40,15,2,2,102,365
凌云路,,121.4154329,31.13749132,121.41701,31.1346556,953,9947,102,365.073,5,0,2,40,15,2,2,365,102
凌云路,,121.41701,31.1346556,121.4188158,31.13148109,954,102,9948,413.198,5,0,2,40,15,2,2,102,366
凌云路,,121.4188158,31.13148109,121.41701,31.1346556,955,9948,102,409.737,5,0,2,40,15,2,2,366,102
番禺路,,121.4250866,31.20184715,121.4254401,31.20374739,956,114,9949,215.671,5,0,2,40,15,2,2,114,367
番禺路,,121.4254401,31.20374739,121.4250866,31.20184715,957,9949,114,225.037,5,0,2,40,15,2,2,367,114
龙华西路591弄,,121.4362897,31.17965694,121.436755,31.17790767,958,16,9950,229.667,5,0,3,30,15,1,2,16,368
龙华西路591弄,,121.436755,31.17790767,121.4362897,31.17965694,959,9950,16,217.452,5,0,3,30,15,1,2,368,16
罗城路,,121.4456276,31.15549866,121.4411769,31.15418016,960,34,9951,539.324,5,0,2,40,15,2,2,34,369
罗城路,,121.4411769,31.15418016,121.4456276,31.15549866,961,9951,34,530.348,5,0,2,40,15,2,2,369,34
